Transaction_ID,Company_ID,Product_ID,Quantity,Transaction_Date,Product_Price,Total_Cost,Product_TargetEncoded
2018,66,2,8.0,2024-04-02,130556.44,1344000.0,1768865.4016684268
2019,37,11,8.0,2023-12-25,143979.76,1344000.0,1697988.1091706653
2020,77,4,10.0,2024-02-23,123467.26,739200.0,1355563.5104012336
2023,5,14,4.0,2020-11-27,130556.44,515200.0,1360495.6962722675
2025,86,20,10.0,2023-12-26,243432.42,2016000.0,2343629.50363938
2027,67,7,16.0,2021-03-06,136584.56,2268000.0,1552845.4166840687
2028,66,4,13.0,2021-01-06,117320.19,1601600.0,1355563.5104012336
2029,90,6,5.0,2022-01-26,168699.24,896000.0,1856597.2982952015
2030,65,13,10.0,2023-10-26,196267.42,1764000.0,2013179.87463704
2031,4,7,11.0,2023-04-17,151885.58,1814400.0,1552845.4166840687
2032,98,11,9.0,2023-11-18,144509.07,1568000.0,1697988.1091706653
2033,80,19,13.0,2023-06-15,130556.44,1237600.0,1030723.8884897787
2036,67,4,10.0,2024-02-08,121885.46,369600.0,1355563.5104012336
2039,35,17,19.0,2024-05-02,172440.35,3192000.0,1786018.55482158
2042,16,1,9.0,2021-11-25,126611.15,1120000.0,1422936.3264696824
2043,60,19,21.0,2021-06-21,94231.0,1904000.0,1030723.8884897787
2045,17,11,13.0,2022-04-26,146274.66,1881600.0,1697988.1091706653
2046,94,6,3.0,2021-09-27,194560.07,716800.0,1856597.2982952015
2048,7,14,13.0,2021-03-18,130556.44,1803200.0,1360495.6962722675
2050,81,5,15.0,2021-11-02,87851.42,1176000.0,938836.9053199579
2051,10,13,2.0,2024-06-10,183692.76,588000.0,2013179.87463704
2053,44,18,10.0,2022-03-03,122772.07,2688000.0,1476186.311936799
2054,33,12,13.0,2022-10-13,91601.45,1176000.0,947248.2092651601
2055,20,13,1.0,2022-05-05,193180.95,392000.0,2013179.87463704
2058,10,4,11.0,2024-01-01,121793.34,1232000.0,1355563.5104012336
2061,48,6,5.0,2022-08-13,191095.75,1075200.0,1856597.2982952015
2062,4,13,10.0,2021-09-03,201699.27,2156000.0,2013179.87463704
2063,72,1,9.0,2021-10-19,130556.44,1120000.0,1422936.3264696824
2064,48,10,7.0,2021-02-19,92552.95,537600.0,990852.1884552134
2065,55,5,4.0,2022-11-13,85954.44,252000.0,938836.9053199579
2066,98,6,9.0,2021-02-09,177525.62,1433600.0,1856597.2982952015
2068,67,18,9.0,2022-06-07,136251.63,1075200.0,1476186.311936799
2069,65,3,13.0,2021-01-31,130556.44,1310400.0,1091288.8917313549
2070,95,3,4.0,2024-08-03,96104.79,403200.0,1091288.8917313549
2075,25,18,2.0,2023-11-01,143001.16,268800.0,1476186.311936799
2076,24,1,15.0,2021-09-21,148709.07,1960000.0,1422936.3264696824
2080,43,12,5.0,2023-07-11,84982.2,504000.0,947248.2092651601
2083,54,7,12.0,2022-06-26,130556.44,1663200.0,1552845.4166840687
2084,13,17,8.0,2023-11-24,175153.71,1344000.0,1786018.55482158
2087,100,11,15.0,2021-01-22,168926.52,2508800.0,1697988.1091706653
2088,63,3,5.0,2021-04-28,96759.3,1344000.0,1091288.8917313549
2089,77,2,19.0,2023-11-29,169334.28,3192000.0,1768865.4016684268
2091,98,18,7.0,2023-12-15,142935.83,1344000.0,1476186.311936799
2093,88,9,4.0,2020-12-30,130556.44,560000.0,1231093.5428941457
2095,53,5,10.0,2022-01-04,75617.37,252000.0,938836.9053199579
2096,35,2,12.0,2022-10-24,158066.46,2184000.0,1768865.4016684268
2098,61,7,13.0,2023-09-23,138820.58,1965600.0,1552845.4166840687
2101,9,10,8.0,2021-03-16,98287.87,627200.0,990852.1884552134
2106,31,11,21.0,2021-01-31,153114.31,3136000.0,1697988.1091706653
2108,56,20,8.0,2023-10-25,232730.83,1792000.0,2343629.50363938
2110,98,19,12.0,2023-03-28,99378.04,1047200.0,1030723.8884897787
2111,80,9,13.0,2022-02-17,130556.44,1456000.0,1231093.5428941457
2112,87,6,19.0,2023-03-10,178189.82,3584000.0,1856597.2982952015
2113,20,19,8.0,2024-01-18,90997.19,666400.0,1030723.8884897787
2115,15,19,3.0,2021-10-02,103093.59,380800.0,1030723.8884897787
2116,22,19,21.0,2022-03-26,95655.48,1904000.0,1030723.8884897787
2119,97,6,10.0,2023-07-01,175627.68,2867200.0,1856597.2982952015
2120,5,9,15.0,2024-02-23,103305.56,1680000.0,1231093.5428941457
2121,7,2,16.0,2021-10-13,152071.73,2688000.0,1768865.4016684268
2123,26,13,8.0,2023-07-12,200445.89,1568000.0,2013179.87463704
2125,87,13,18.0,2022-07-01,177186.44,3528000.0,2013179.87463704
2127,51,17,10.0,2021-03-08,174592.15,1344000.0,1786018.55482158
2128,85,11,11.0,2022-08-13,145184.44,1724800.0,1697988.1091706653
2131,66,18,13.0,2021-10-17,122605.85,1612800.0,1476186.311936799
2135,42,2,10.0,2023-04-11,181392.76,1344000.0,1768865.4016684268
2143,67,14,2.0,2023-12-06,128191.69,1344000.0,1360495.6962722675
2144,4,3,10.0,2024-09-10,98346.5,403200.0,1091288.8917313549
2146,51,6,3.0,2024-09-08,177509.02,537600.0,1856597.2982952015
2147,89,6,14.0,2024-09-27,187406.73,2688000.0,1856597.2982952015
2150,9,10,19.0,2023-12-27,80815.73,1612800.0,990852.1884552134
2151,19,13,3.0,2021-11-22,206605.62,784000.0,2013179.87463704
2152,43,17,3.0,2021-06-30,130556.44,504000.0,1786018.55482158
2154,11,19,6.0,2020-11-25,87309.46,571200.0,1030723.8884897787
2157,97,18,3.0,2021-10-06,140652.48,403200.0,1476186.311936799
2158,64,11,19.0,2024-08-30,153854.44,2979200.0,1697988.1091706653
2159,59,17,1.0,2024-09-27,165128.58,336000.0,1786018.55482158
2161,45,11,13.0,2021-01-14,130556.44,2195200.0,1697988.1091706653
2163,96,7,8.0,2021-07-17,153603.16,1209600.0,1552845.4166840687
2166,81,4,12.0,2023-01-30,121819.31,1601600.0,1355563.5104012336
2167,77,3,10.0,2021-03-02,107761.8,1512000.0,1091288.8917313549
2168,17,1,6.0,2022-10-12,130556.44,1344000.0,1422936.3264696824
2170,85,5,2.0,2022-06-11,85021.07,252000.0,938836.9053199579
2174,72,7,16.0,2023-05-18,142604.56,2268000.0,1552845.4166840687
2175,7,14,8.0,2022-01-07,133191.92,1159200.0,1360495.6962722675
2176,19,11,9.0,2024-07-08,157143.75,1411200.0,1697988.1091706653
2177,89,11,10.0,2022-06-25,148102.86,1881600.0,1697988.1091706653
2183,7,12,3.0,2021-05-19,81750.79,168000.0,947248.2092651601
2184,10,15,15.0,2021-05-27,94458.63,1612800.0,1071302.3598654123
2186,9,3,7.0,2023-09-24,94602.72,806400.0,1091288.8917313549
2187,85,13,6.0,2022-08-04,176614.21,1176000.0,2013179.87463704
2189,62,1,13.0,2022-01-05,133558.22,1820000.0,1422936.3264696824
2190,2,12,3.0,2023-04-06,88954.98,168000.0,947248.2092651601
2191,41,10,2.0,2022-08-11,92258.98,89600.0,990852.1884552134
2192,33,1,3.0,2024-10-27,130100.0,560000.0,1422936.3264696824
2194,45,12,4.0,2022-05-26,80974.76,336000.0,947248.2092651601
2195,77,13,12.0,2024-08-08,130556.44,2548000.0,2013179.87463704
2196,88,15,9.0,2021-05-23,105350.84,907200.0,1071302.3598654123
2198,19,13,15.0,2021-08-12,205310.34,2744000.0,2013179.87463704
2200,80,18,3.0,2023-01-02,141269.22,268800.0,1476186.311936799
2205,13,7,4.0,2022-12-19,142230.83,756000.0,1552845.4166840687
2206,38,18,13.0,2021-07-27,141540.0,1881600.0,1476186.311936799
2208,20,4,2.0,2024-07-30,117194.22,246400.0,1355563.5104012336
2209,94,14,11.0,2021-12-09,129347.69,1288000.0,1360495.6962722675
2210,4,15,4.0,2022-05-17,102645.53,302400.0,1071302.3598654123
2213,17,15,10.0,2023-04-15,99117.44,1209600.0,1071302.3598654123
2216,76,9,21.0,2023-05-24,122094.28,2240000.0,1231093.5428941457
2217,85,6,1.0,2024-09-09,161528.03,358400.0,1856597.2982952015
2218,69,2,10.0,2021-01-30,170149.09,1680000.0,1768865.4016684268
2219,89,17,19.0,2022-07-15,161702.75,3024000.0,1786018.55482158
2220,60,5,13.0,2022-11-15,87793.49,1176000.0,938836.9053199579
2221,47,13,9.0,2022-06-01,206891.23,1344000.0,2013179.87463704
2223,11,18,11.0,2023-04-13,122227.75,1478400.0,1476186.311936799
2225,76,13,14.0,2023-11-09,200843.57,2548000.0,2013179.87463704
2226,20,11,11.0,2021-11-22,130556.44,1344000.0,1697988.1091706653
2230,89,11,5.0,2024-02-06,130556.44,784000.0,1697988.1091706653
2233,61,14,8.0,2021-06-06,118112.09,901600.0,1360495.6962722675
2234,81,4,10.0,2021-04-25,121974.66,1601600.0,1355563.5104012336
2238,9,20,16.0,2022-05-04,201797.95,3808000.0,2343629.50363938
2239,59,6,10.0,2024-01-04,189926.73,3046400.0,1856597.2982952015
2241,11,10,1.0,2022-02-02,92996.65,89600.0,990852.1884552134
2242,48,5,6.0,2021-10-28,89343.19,420000.0,938836.9053199579
2247,65,5,18.0,2023-11-02,92195.25,1596000.0,938836.9053199579
2249,49,10,6.0,2021-03-25,98214.64,537600.0,990852.1884552134
2250,72,15,17.0,2022-05-08,105770.99,1713600.0,1071302.3598654123
2253,9,7,10.0,2023-11-23,152350.44,907200.0,1552845.4166840687
2255,77,9,2.0,2023-03-07,122432.48,1344000.0,1231093.5428941457
2256,93,15,3.0,2022-02-20,101161.65,302400.0,1071302.3598654123
2257,79,6,4.0,2021-07-01,178586.02,537600.0,1856597.2982952015
2259,87,13,10.0,2023-01-14,215104.78,1764000.0,2013179.87463704
2261,64,5,8.0,2021-01-08,88914.07,756000.0,938836.9053199579
2263,84,10,7.0,2022-02-19,88419.94,1344000.0,990852.1884552134
2264,10,4,5.0,2023-06-28,131778.37,492800.0,1355563.5104012336
2266,80,6,13.0,2021-09-04,177237.76,2329600.0,1856597.2982952015
2267,91,14,1.0,2022-06-20,130556.44,128800.0,1360495.6962722675
2269,61,18,10.0,2022-01-14,130556.44,537600.0,1476186.311936799
2270,37,17,17.0,2024-01-10,166135.65,3024000.0,1786018.55482158
2272,19,1,10.0,2024-05-18,145597.7,2800000.0,1422936.3264696824
2276,20,10,11.0,2024-02-24,92903.46,985600.0,990852.1884552134
2277,85,7,10.0,2022-03-28,130556.44,2419200.0,1552845.4166840687
2283,62,19,20.0,2021-05-10,92939.35,1344000.0,1030723.8884897787
2284,88,18,15.0,2023-02-28,121223.41,1881600.0,1476186.311936799
2288,97,3,10.0,2024-10-20,102693.18,100800.0,1091288.8917313549
2289,23,18,7.0,2024-10-19,142210.05,1075200.0,1476186.311936799
2291,93,1,14.0,2024-05-21,129197.01,2100000.0,1422936.3264696824
2292,43,4,19.0,2022-08-18,125300.9,2340800.0,1355563.5104012336
2293,63,5,17.0,2023-08-08,130556.44,1512000.0,938836.9053199579
2295,86,2,9.0,2024-05-27,156550.35,1344000.0,1768865.4016684268
2299,69,5,10.0,2022-07-17,84217.84,924000.0,938836.9053199579
2300,24,10,2.0,2022-01-25,94461.72,268800.0,990852.1884552134
2301,42,14,10.0,2021-01-16,121351.65,386400.0,1360495.6962722675
2304,90,14,3.0,2024-04-17,136627.3,257600.0,1360495.6962722675
2305,15,3,3.0,2022-12-23,130556.44,201600.0,1091288.8917313549
2306,33,14,9.0,2023-02-05,140855.52,1159200.0,1360495.6962722675
2308,48,9,9.0,2021-09-26,103345.45,896000.0,1231093.5428941457
2309,64,20,13.0,2022-06-14,238379.05,2912000.0,2343629.50363938
2310,19,18,7.0,2023-08-04,136284.48,940800.0,1476186.311936799
2311,32,17,13.0,2022-04-27,153919.06,2016000.0,1786018.55482158
2312,43,20,17.0,2023-09-22,217668.78,3808000.0,2343629.50363938
2313,41,5,10.0,2024-10-09,85124.85,840000.0,938836.9053199579
2314,45,1,5.0,2022-05-04,146934.24,560000.0,1422936.3264696824
2320,83,20,20.0,2021-12-18,214105.52,4480000.0,2343629.50363938
2321,67,14,13.0,2021-09-08,140708.13,1803200.0,1360495.6962722675
2323,10,1,21.0,2021-11-26,140384.96,2800000.0,1422936.3264696824
2325,88,5,4.0,2024-06-30,81011.76,336000.0,938836.9053199579
2327,98,6,10.0,2023-03-10,180275.66,1254400.0,1856597.2982952015
2328,87,4,14.0,2022-01-18,118457.01,1848000.0,1355563.5104012336
2329,94,20,12.0,2021-08-29,130556.44,2688000.0,2343629.50363938
2331,65,6,8.0,2023-06-26,172736.95,1254400.0,1856597.2982952015
2332,48,13,12.0,2021-04-17,186463.46,2156000.0,2013179.87463704
2333,87,3,9.0,2024-10-23,100423.59,806400.0,1091288.8917313549
2334,15,20,4.0,2022-08-27,130556.44,1120000.0,2343629.50363938
2336,23,7,21.0,2021-09-29,130556.44,3024000.0,1552845.4166840687
2337,57,14,7.0,2020-11-11,121661.69,901600.0,1360495.6962722675
2340,67,11,17.0,2024-09-28,148608.08,2508800.0,1697988.1091706653
2342,43,5,10.0,2022-01-10,86222.33,1344000.0,938836.9053199579
2344,56,17,10.0,2021-11-23,130556.44,840000.0,1786018.55482158
2345,58,20,10.0,2024-07-19,238171.42,672000.0,2343629.50363938
2348,79,18,2.0,2023-03-29,130556.44,134400.0,1476186.311936799
2350,87,18,10.0,2021-04-21,130567.27,1209600.0,1476186.311936799
2352,24,11,11.0,2024-01-10,130556.44,1881600.0,1697988.1091706653
2354,20,11,10.0,2024-03-01,172301.31,2352000.0,1697988.1091706653
2355,64,2,13.0,2021-03-01,161345.0,2352000.0,1768865.4016684268
2356,5,12,10.0,2024-09-13,78054.92,1344000.0,947248.2092651601
2357,70,2,8.0,2021-08-20,169334.81,1512000.0,1768865.4016684268
2358,48,17,2.0,2021-06-29,181652.14,168000.0,1786018.55482158
2359,50,15,14.0,2023-04-03,110653.77,1310400.0,1071302.3598654123
2363,70,18,2.0,2023-05-08,142772.17,268800.0,1476186.311936799
2367,65,7,16.0,2021-05-06,162944.85,2419200.0,1552845.4166840687
2368,90,11,15.0,2024-02-12,161928.48,2195200.0,1697988.1091706653
2369,3,10,16.0,2021-02-09,89447.59,1523200.0,990852.1884552134
2373,64,10,3.0,2024-06-18,89930.28,268800.0,990852.1884552134
2374,70,11,19.0,2024-08-09,165228.08,2822400.0,1697988.1091706653
2376,96,3,8.0,2021-10-31,95767.96,907200.0,1091288.8917313549
2378,95,5,2.0,2021-12-04,90082.08,252000.0,938836.9053199579
2379,61,5,3.0,2021-11-06,84814.1,168000.0,938836.9053199579
2380,1,3,11.0,2024-04-02,106941.12,1209600.0,1091288.8917313549
2381,35,7,13.0,2021-02-14,163419.79,1965600.0,1552845.4166840687
2382,65,3,4.0,2023-07-30,106677.27,403200.0,1091288.8917313549
2385,85,1,3.0,2021-06-12,140080.49,560000.0,1422936.3264696824
2390,5,20,10.0,2024-06-28,229339.23,448000.0,2343629.50363938
2392,22,20,15.0,2023-05-28,205091.34,3584000.0,2343629.50363938
2393,80,12,1.0,2023-09-03,79757.33,168000.0,947248.2092651601
2396,70,20,6.0,2023-03-09,244278.63,1568000.0,2343629.50363938
2397,49,1,10.0,2024-05-23,126667.12,1540000.0,1422936.3264696824
2399,21,4,16.0,2024-08-10,126192.81,1344000.0,1355563.5104012336
2400,83,11,8.0,2023-08-16,169251.46,1097600.0,1697988.1091706653
2402,85,17,5.0,2020-11-26,161514.45,1008000.0,1786018.55482158
2405,79,12,7.0,2021-12-27,81969.46,504000.0,947248.2092651601
2406,77,3,10.0,2021-09-25,102377.28,1713600.0,1091288.8917313549
2407,89,19,4.0,2022-10-08,99762.11,380800.0,1030723.8884897787
2409,1,13,10.0,2021-08-29,193894.62,392000.0,2013179.87463704
2411,37,18,13.0,2022-03-28,135119.29,1612800.0,1476186.311936799
2412,61,5,4.0,2024-05-06,77612.78,252000.0,938836.9053199579
2413,93,15,16.0,2022-09-27,91987.89,1512000.0,1071302.3598654123
2414,7,3,1.0,2023-04-09,130556.44,100800.0,1091288.8917313549
2416,16,15,6.0,2021-11-14,107799.01,504000.0,1071302.3598654123
2418,55,12,5.0,2022-04-29,78146.41,336000.0,947248.2092651601
2419,85,9,9.0,2021-05-19,101818.79,1120000.0,1231093.5428941457
2420,58,13,1.0,2024-02-07,202426.05,392000.0,2013179.87463704
2423,96,12,17.0,2023-08-01,88075.15,1512000.0,947248.2092651601
2424,17,12,18.0,2022-12-24,87383.94,1428000.0,947248.2092651601
2425,61,15,19.0,2022-06-08,110827.02,1814400.0,1071302.3598654123
2426,25,4,2.0,2021-09-06,127218.11,123200.0,1355563.5104012336
2427,83,5,10.0,2024-07-23,89452.76,756000.0,938836.9053199579
2428,73,3,2.0,2024-01-08,130556.44,100800.0,1091288.8917313549
2429,84,19,13.0,2022-08-17,102246.63,1237600.0,1030723.8884897787
2431,41,11,10.0,2022-05-01,167069.16,940800.0,1697988.1091706653
2432,51,20,19.0,2023-11-13,227521.6,1344000.0,2343629.50363938
2437,94,1,10.0,2020-12-18,127912.62,1344000.0,1422936.3264696824
2441,13,10,10.0,2022-01-18,83063.66,1164800.0,990852.1884552134
2442,39,2,13.0,2023-10-24,158360.99,2184000.0,1768865.4016684268
2443,20,4,10.0,2022-09-04,121891.87,246400.0,1355563.5104012336
2444,69,14,10.0,2022-02-09,130556.44,2576000.0,1360495.6962722675
2445,94,2,7.0,2022-06-16,156834.92,1176000.0,1768865.4016684268
2446,78,5,2.0,2022-12-17,83256.52,84000.0,938836.9053199579
2447,75,2,1.0,2023-11-20,162468.59,336000.0,1768865.4016684268
2448,85,5,10.0,2024-05-14,86036.29,840000.0,938836.9053199579
2449,64,17,10.0,2021-08-23,130556.44,2856000.0,1786018.55482158
2450,69,9,12.0,2023-12-05,121735.72,1344000.0,1231093.5428941457
2452,96,10,20.0,2024-09-04,86569.02,1792000.0,990852.1884552134
2453,25,19,9.0,2024-08-07,94160.53,761600.0,1030723.8884897787
2454,90,11,12.0,2021-05-25,170752.0,2038400.0,1697988.1091706653
2459,68,7,9.0,2020-11-22,153464.49,1209600.0,1552845.4166840687
2461,37,13,5.0,2022-12-29,209075.32,1176000.0,2013179.87463704
2463,85,18,11.0,2021-01-29,127577.22,1478400.0,1476186.311936799
2465,58,11,18.0,2022-04-06,172111.2,2822400.0,1697988.1091706653
2467,93,17,10.0,2023-08-15,156063.04,1848000.0,1786018.55482158
2468,35,9,10.0,2022-10-13,107278.54,1344000.0,1231093.5428941457
2469,7,7,4.0,2023-02-24,154957.59,756000.0,1552845.4166840687
2475,69,20,21.0,2024-06-08,227359.26,4480000.0,2343629.50363938
2476,94,19,16.0,2023-08-19,86326.96,1618400.0,1030723.8884897787
2477,31,15,7.0,2022-05-18,100717.17,705600.0,1071302.3598654123
2478,89,10,17.0,2024-08-29,81425.42,1523200.0,990852.1884552134
2481,32,11,17.0,2023-02-04,143748.5,2822400.0,1697988.1091706653
2484,15,14,8.0,2023-01-01,139427.2,1030400.0,1360495.6962722675
2486,54,5,18.0,2021-12-31,75739.37,1596000.0,938836.9053199579
2488,21,3,7.0,2024-10-10,91249.57,1344000.0,1091288.8917313549
2489,91,11,3.0,2024-07-14,164716.17,470400.0,1697988.1091706653
2491,96,9,15.0,2023-12-27,115089.66,1568000.0,1231093.5428941457
2492,33,11,19.0,2024-10-14,151089.7,3136000.0,1697988.1091706653
2493,59,11,6.0,2024-04-22,170043.46,784000.0,1697988.1091706653
2494,26,14,5.0,2023-04-02,122134.35,772800.0,1360495.6962722675
2497,81,13,19.0,2021-04-11,184390.8,3920000.0,2013179.87463704
2498,76,6,20.0,2021-12-19,175856.12,3404800.0,1856597.2982952015
2505,63,6,17.0,2023-08-07,170512.2,3046400.0,1856597.2982952015
2507,26,6,4.0,2021-11-28,191288.48,1344000.0,1856597.2982952015
2508,77,12,10.0,2024-01-17,88863.95,1260000.0,947248.2092651601
2510,24,5,3.0,2021-02-15,90019.26,336000.0,938836.9053199579
2511,2,11,3.0,2021-07-13,159238.19,1344000.0,1697988.1091706653
2512,97,14,10.0,2024-06-01,139575.75,644000.0,1360495.6962722675
2513,72,10,2.0,2021-08-21,91583.12,89600.0,990852.1884552134
2517,3,6,19.0,2024-10-09,171957.14,3404800.0,1856597.2982952015
2519,25,4,5.0,2023-08-27,133561.08,492800.0,1355563.5104012336
2520,39,4,8.0,2022-04-29,126243.78,862400.0,1355563.5104012336
2522,45,3,8.0,2024-02-25,105126.49,705600.0,1091288.8917313549
2523,21,2,10.0,2022-06-08,158331.46,672000.0,1768865.4016684268
2525,34,3,13.0,2022-07-26,96569.1,1310400.0,1091288.8917313549
2527,76,20,9.0,2023-12-18,243676.23,1792000.0,2343629.50363938
2529,1,7,13.0,2022-09-16,130556.44,1965600.0,1552845.4166840687
2531,21,12,2.0,2024-06-18,86435.61,252000.0,947248.2092651601
2537,9,9,13.0,2022-03-14,120230.59,1456000.0,1231093.5428941457
2538,44,1,17.0,2023-10-11,132791.54,2380000.0,1422936.3264696824
2540,37,10,14.0,2020-07-11,130556.44,1344000.0,990852.1884552134
2541,16,7,10.0,2023-10-05,130556.44,151200.0,1552845.4166840687
2545,25,15,18.0,2024-01-25,105713.01,1915200.0,1071302.3598654123
2546,46,4,13.0,2020-10-11,129140.74,1478400.0,1355563.5104012336
2549,11,15,4.0,2023-08-27,98797.65,302400.0,1071302.3598654123
2552,49,13,13.0,2023-09-05,191791.96,2352000.0,2013179.87463704
2553,7,13,10.0,2022-08-06,197786.45,2940000.0,2013179.87463704
2555,53,1,16.0,2024-03-07,147280.88,2100000.0,1422936.3264696824
2556,11,5,6.0,2023-09-14,84404.65,420000.0,938836.9053199579
2557,15,9,3.0,2021-12-19,106248.16,224000.0,1231093.5428941457
2559,34,6,6.0,2022-09-25,161454.94,896000.0,1856597.2982952015
2562,82,1,17.0,2022-03-24,139919.03,2240000.0,1422936.3264696824
2563,1,14,15.0,2022-07-06,140086.38,1803200.0,1360495.6962722675
2565,33,6,3.0,2024-08-30,187097.63,358400.0,1856597.2982952015
2566,30,6,6.0,2022-08-29,177356.92,1075200.0,1856597.2982952015
2569,87,17,18.0,2021-06-08,168835.53,3192000.0,1786018.55482158
2570,17,18,10.0,2024-02-27,143764.37,537600.0,1476186.311936799
2571,11,7,2.0,2024-05-05,151777.08,302400.0,1552845.4166840687
2573,27,7,15.0,2021-12-02,147601.04,2116800.0,1552845.4166840687
2574,55,2,10.0,2023-07-08,179768.19,1512000.0,1768865.4016684268
2575,7,9,21.0,2022-03-19,104005.79,2240000.0,1231093.5428941457
2576,33,12,3.0,2022-06-15,91719.64,252000.0,947248.2092651601
2577,88,3,15.0,2024-09-11,96644.22,1612800.0,1091288.8917313549
2579,20,5,4.0,2022-05-03,85626.75,336000.0,938836.9053199579
2580,80,11,20.0,2023-01-21,156823.77,2979200.0,1697988.1091706653
2582,69,7,12.0,2023-12-28,160735.41,1814400.0,1552845.4166840687
2584,100,14,6.0,2024-01-06,123626.92,901600.0,1360495.6962722675
2587,61,18,15.0,2024-01-29,130556.44,2150400.0,1476186.311936799
2588,20,2,18.0,2021-09-15,163202.32,3024000.0,1768865.4016684268
2589,33,19,1.0,2021-03-21,130556.44,190400.0,1030723.8884897787
2590,91,3,5.0,2023-08-31,108152.55,403200.0,1091288.8917313549
2591,80,4,4.0,2022-10-29,121807.85,616000.0,1355563.5104012336
2593,4,14,18.0,2021-07-25,128852.87,2189600.0,1360495.6962722675
2594,42,13,11.0,2024-07-30,177267.79,2352000.0,2013179.87463704
2595,29,5,12.0,2023-11-15,130556.44,1092000.0,938836.9053199579
2597,97,6,12.0,2023-12-07,130556.44,2150400.0,1856597.2982952015
2599,69,3,10.0,2021-07-18,95538.08,907200.0,1091288.8917313549
2600,10,15,20.0,2022-09-18,94077.71,1915200.0,1071302.3598654123
2607,24,4,12.0,2023-11-23,111639.6,1601600.0,1355563.5104012336
2608,71,7,20.0,2021-03-31,130556.44,3024000.0,1552845.4166840687
2609,43,17,8.0,2023-05-18,178368.5,1176000.0,1786018.55482158
2610,79,14,6.0,2023-10-01,119614.89,901600.0,1360495.6962722675
2611,57,19,12.0,2021-11-25,130556.44,1047200.0,1030723.8884897787
2613,98,19,20.0,2024-05-15,98544.0,1904000.0,1030723.8884897787
2614,54,20,10.0,2024-02-26,207324.8,2240000.0,2343629.50363938
2616,33,19,1.0,2024-02-25,130556.44,95200.0,1030723.8884897787
2618,23,13,19.0,2023-05-09,212540.09,3528000.0,2013179.87463704
2619,71,10,14.0,2022-02-08,95185.93,1254400.0,990852.1884552134
2620,16,15,3.0,2023-04-13,100192.42,1344000.0,1071302.3598654123
